epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
89,0.947791576385498,"""[tensor(0.9488, device='cuda:0'), tensor(0.9467, device='cuda:0')]""",0.13252422213554382,0.9583433866500854,0.8902398347854614,0.9434639811515808,"""[tensor(0.9442, device='cuda:0'), tensor(0.9427, device='cuda:0')]""",0.1471676230430603,0.9552242755889893,0.8798224925994873
90,0.9479965567588806,"""[tensor(0.9490, device='cuda:0'), tensor(0.9469, device='cuda:0')]""",0.13169898092746735,0.9587193727493286,0.8892542719841003,0.9436820149421692,"""[tensor(0.9447, device='cuda:0'), tensor(0.9427, device='cuda:0')]""",0.145636186003685,0.9505696892738342,0.8929817080497742
91,0.947934627532959,"""[tensor(0.9490, device='cuda:0'), tensor(0.9469, device='cuda:0')]""",0.1315615028142929,0.9581032991409302,0.8907808065414429,0.9432331323623657,"""[tensor(0.9444, device='cuda:0'), tensor(0.9420, device='cuda:0')]""",0.14631666243076324,0.9505285620689392,0.9041529893875122
92,0.9483253359794617,"""[tensor(0.9493, device='cuda:0'), tensor(0.9473, device='cuda:0')]""",0.13121312856674194,0.9584335684776306,0.8899560570716858,0.9439769983291626,"""[tensor(0.9446, device='cuda:0'), tensor(0.9434, device='cuda:0')]""",0.14532172679901123,0.9511790871620178,0.8978362679481506
93,0.9481926560401917,"""[tensor(0.9492, device='cuda:0'), tensor(0.9471, device='cuda:0')]""",0.13140472769737244,0.9584313035011292,0.8906851410865784,0.9431241154670715,"""[tensor(0.9443, device='cuda:0'), tensor(0.9419, device='cuda:0')]""",0.14737947285175323,0.955885112285614,0.884587287902832
94,0.9484531283378601,"""[tensor(0.9495, device='cuda:0'), tensor(0.9474, device='cuda:0')]""",0.13075560331344604,0.9587494730949402,0.8897438645362854,0.9445670247077942,"""[tensor(0.9455, device='cuda:0'), tensor(0.9436, device='cuda:0')]""",0.1441764235496521,0.9579828381538391,0.8742048144340515
95,0.9482248425483704,"""[tensor(0.9492, device='cuda:0'), tensor(0.9472, device='cuda:0')]""",0.13118591904640198,0.958618700504303,0.8898089528083801,0.9441373348236084,"""[tensor(0.9452, device='cuda:0'), tensor(0.9430, device='cuda:0')]""",0.1449621170759201,0.9555879831314087,0.8897111415863037
96,0.9482055306434631,"""[tensor(0.9492, device='cuda:0'), tensor(0.9471, device='cuda:0')]""",0.13100512325763702,0.9578260779380798,0.8925011157989502,0.943572998046875,"""[tensor(0.9447, device='cuda:0'), tensor(0.9424, device='cuda:0')]""",0.14589451253414154,0.9566003084182739,0.8825928568840027
97,0.948430597782135,"""[tensor(0.9494, device='cuda:0'), tensor(0.9474, device='cuda:0')]""",0.13044650852680206,0.9585148692131042,0.8912382125854492,0.944265604019165,"""[tensor(0.9454, device='cuda:0'), tensor(0.9431, device='cuda:0')]""",0.14428652822971344,0.9560289978981018,0.8845487833023071
98,0.9485118389129639,"""[tensor(0.9495, device='cuda:0'), tensor(0.9475, device='cuda:0')]""",0.13049983978271484,0.9583097696304321,0.8920589685440063,0.9434511661529541,"""[tensor(0.9445, device='cuda:0'), tensor(0.9424, device='cuda:0')]""",0.1461009830236435,0.9538857936859131,0.8948735594749451
99,0.9484933018684387,"""[tensor(0.9495, device='cuda:0'), tensor(0.9474, device='cuda:0')]""",0.13043154776096344,0.9577375650405884,0.8951771259307861,0.9416235089302063,"""[tensor(0.9433, device='cuda:0'), tensor(0.9399, device='cuda:0')]""",0.1504748910665512,0.953302800655365,0.8870882987976074
100,0.9485978484153748,"""[tensor(0.9496, device='cuda:0'), tensor(0.9475, device='cuda:0')]""",0.1303575038909912,0.9580491185188293,0.8942237496376038,0.9442207217216492,"""[tensor(0.9453, device='cuda:0'), tensor(0.9431, device='cuda:0')]""",0.14602960646152496,0.956760823726654,0.8824710249900818
101,0.9487811326980591,"""[tensor(0.9498, device='cuda:0'), tensor(0.9477, device='cuda:0')]""",0.12980754673480988,0.9580913782119751,0.893860399723053,0.9430856108665466,"""[tensor(0.9439, device='cuda:0'), tensor(0.9422, device='cuda:0')]""",0.14594796299934387,0.9532527923583984,0.8894931077957153
102,0.9487561583518982,"""[tensor(0.9498, device='cuda:0'), tensor(0.9477, device='cuda:0')]""",0.12976710498332977,0.9581984281539917,0.8931723237037659,0.9441052675247192,"""[tensor(0.9452, device='cuda:0'), tensor(0.9429, device='cuda:0')]""",0.14442986249923706,0.9542977213859558,0.8859211206436157
103,0.9489507079124451,"""[tensor(0.9500, device='cuda:0'), tensor(0.9479, device='cuda:0')]""",0.12934879958629608,0.9581549763679504,0.8944143056869507,0.9439898133277893,"""[tensor(0.9454, device='cuda:0'), tensor(0.9426, device='cuda:0')]""",0.14492319524288177,0.9541847705841064,0.8929817080497742
104,0.9489724040031433,"""[tensor(0.9500, device='cuda:0'), tensor(0.9479, device='cuda:0')]""",0.12905147671699524,0.9587616324424744,0.8931007981300354,0.9436306953430176,"""[tensor(0.9450, device='cuda:0'), tensor(0.9422, device='cuda:0')]""",0.144799143075943,0.9544222950935364,0.8902049660682678
105,0.949167788028717,"""[tensor(0.9502, device='cuda:0'), tensor(0.9481, device='cuda:0')]""",0.1290542632341385,0.9582430124282837,0.8940203785896301,0.9445798397064209,"""[tensor(0.9457, device='cuda:0'), tensor(0.9434, device='cuda:0')]""",0.1432860940694809,0.9481143951416016,0.9068848490715027
106,0.9491492509841919,"""[tensor(0.9501, device='cuda:0'), tensor(0.9481, device='cuda:0')]""",0.12900620698928833,0.9580115675926208,0.8923628330230713,0.9443233013153076,"""[tensor(0.9453, device='cuda:0'), tensor(0.9433, device='cuda:0')]""",0.14376114308834076,0.9517987370491028,0.9021201133728027
107,0.9490705132484436,"""[tensor(0.9501, device='cuda:0'), tensor(0.9480, device='cuda:0')]""",0.12900283932685852,0.9584634304046631,0.8926827907562256,0.94338059425354,"""[tensor(0.9447, device='cuda:0'), tensor(0.9420, device='cuda:0')]""",0.14681476354599,0.9513856172561646,0.8958226442337036
108,0.9490399360656738,"""[tensor(0.9500, device='cuda:0'), tensor(0.9480, device='cuda:0')]""",0.12889187037944794,0.9573968648910522,0.8963194489479065,0.9441629648208618,"""[tensor(0.9446, device='cuda:0'), tensor(0.9437, device='cuda:0')]""",0.1444721221923828,0.9478382468223572,0.9104440212249756
109,0.9491733908653259,"""[tensor(0.9502, device='cuda:0'), tensor(0.9481, device='cuda:0')]""",0.1289941817522049,0.9576992988586426,0.8958234786987305,0.94322669506073,"""[tensor(0.9448, device='cuda:0'), tensor(0.9415, device='cuda:0')]""",0.14716556668281555,0.9527844190597534,0.8891660571098328
110,0.9493237137794495,"""[tensor(0.9503, device='cuda:0'), tensor(0.9483, device='cuda:0')]""",0.12831516563892365,0.9578225612640381,0.895727813243866,0.9449582099914551,"""[tensor(0.9462, device='cuda:0'), tensor(0.9436, device='cuda:0')]""",0.14279255270957947,0.9474678635597229,0.9133875370025635
111,0.9493855834007263,"""[tensor(0.9504, device='cuda:0'), tensor(0.9484, device='cuda:0')]""",0.1282733827829361,0.9577575922012329,0.8941441774368286,0.9441052675247192,"""[tensor(0.9457, device='cuda:0'), tensor(0.9425, device='cuda:0')]""",0.14543254673480988,0.9549394249916077,0.8881335854530334
112,0.9492674469947815,"""[tensor(0.9503, device='cuda:0'), tensor(0.9482, device='cuda:0')]""",0.12825529277324677,0.9576205015182495,0.8969729542732239,0.9445285201072693,"""[tensor(0.9450, device='cuda:0'), tensor(0.9440, device='cuda:0')]""",0.144088476896286,0.9550475478172302,0.8865560293197632
113,0.9495833516120911,"""[tensor(0.9506, device='cuda:0'), tensor(0.9486, device='cuda:0')]""",0.12793198227882385,0.9581928253173828,0.8941723108291626,0.9437846541404724,"""[tensor(0.9451, device='cuda:0'), tensor(0.9424, device='cuda:0')]""",0.14547286927700043,0.9493366479873657,0.9108544588088989
114,0.9496822357177734,"""[tensor(0.9507, device='cuda:0'), tensor(0.9487, device='cuda:0')]""",0.1277005970478058,0.9582462310791016,0.8961216807365417,0.9445926547050476,"""[tensor(0.9458, device='cuda:0'), tensor(0.9434, device='cuda:0')]""",0.14304520189762115,0.9513567090034485,0.8980222940444946
115,0.9496203064918518,"""[tensor(0.9506, device='cuda:0'), tensor(0.9486, device='cuda:0')]""",0.12792685627937317,0.9579386711120605,0.8982366323471069,0.9443233013153076,"""[tensor(0.9455, device='cuda:0'), tensor(0.9431, device='cuda:0')]""",0.14375968277454376,0.9486129879951477,0.909417986869812
116,0.9498800039291382,"""[tensor(0.9508, device='cuda:0'), tensor(0.9489, device='cuda:0')]""",0.12718895077705383,0.9579509496688843,0.8972832560539246,0.9449966549873352,"""[tensor(0.9461, device='cuda:0'), tensor(0.9438, device='cuda:0')]""",0.14368528127670288,0.9509311318397522,0.9077313542366028
117,0.9496838450431824,"""[tensor(0.9507, device='cuda:0'), tensor(0.9487, device='cuda:0')]""",0.12762553989887238,0.9580966830253601,0.8983162045478821,0.9443681836128235,"""[tensor(0.9450, device='cuda:0'), tensor(0.9438, device='cuda:0')]""",0.1447361707687378,0.956928014755249,0.8780717849731445
118,0.9496580958366394,"""[tensor(0.9506, device='cuda:0'), tensor(0.9486, device='cuda:0')]""",0.12718486785888672,0.9577316045761108,0.8974673748016357,0.9452980756759644,"""[tensor(0.9462, device='cuda:0'), tensor(0.9444, device='cuda:0')]""",0.14334090054035187,0.9511113166809082,0.9045121073722839
119,0.949806809425354,"""[tensor(0.9508, device='cuda:0'), tensor(0.9488, device='cuda:0')]""",0.126972958445549,0.9580633044242859,0.8950179815292358,0.9449389576911926,"""[tensor(0.9455, device='cuda:0'), tensor(0.9444, device='cuda:0')]""",0.14306414127349854,0.9548482894897461,0.8850361704826355
120,0.9499660134315491,"""[tensor(0.9509, device='cuda:0'), tensor(0.9490, device='cuda:0')]""",0.12681914865970612,0.958276093006134,0.8956651091575623,0.9444451332092285,"""[tensor(0.9458, device='cuda:0'), tensor(0.9430, device='cuda:0')]""",0.14422444999217987,0.9556655883789062,0.8910642862319946
121,0.9500479698181152,"""[tensor(0.9510, device='cuda:0'), tensor(0.9490, device='cuda:0')]""",0.1266651749610901,0.9584575891494751,0.8960573673248291,0.9453622102737427,"""[tensor(0.9464, device='cuda:0'), tensor(0.9443, device='cuda:0')]""",0.1436796933412552,0.9519439339637756,0.895963728427887
122,0.949830949306488,"""[tensor(0.9508, device='cuda:0'), tensor(0.9488, device='cuda:0')]""",0.12723655998706818,0.9576175808906555,0.8961811661720276,0.9451056718826294,"""[tensor(0.9457, device='cuda:0'), tensor(0.9445, device='cuda:0')]""",0.1430169641971588,0.9506469368934631,0.9055702090263367
123,0.9499900937080383,"""[tensor(0.9510, device='cuda:0'), tensor(0.9490, device='cuda:0')]""",0.12668393552303314,0.9577835202217102,0.8985831141471863,0.9445798397064209,"""[tensor(0.9452, device='cuda:0'), tensor(0.9439, device='cuda:0')]""",0.14408230781555176,0.9519884586334229,0.8903524279594421
124,0.9500994086265564,"""[tensor(0.9511, device='cuda:0'), tensor(0.9491, device='cuda:0')]""",0.12653766572475433,0.9574997425079346,0.8990927338600159,0.9463882446289062,"""[tensor(0.9473, device='cuda:0'), tensor(0.9454, device='cuda:0')]""",0.14075541496276855,0.9570744037628174,0.8942130208015442
125,0.9502618312835693,"""[tensor(0.9512, device='cuda:0'), tensor(0.9493, device='cuda:0')]""",0.12623554468154907,0.9581701755523682,0.8978275060653687,0.9444066882133484,"""[tensor(0.9450, device='cuda:0'), tensor(0.9438, device='cuda:0')]""",0.14481660723686218,0.953469455242157,0.8931805491447449
126,0.9500431418418884,"""[tensor(0.9510, device='cuda:0'), tensor(0.9490, device='cuda:0')]""",0.12625958025455475,0.9573301076889038,0.8997052907943726,0.9452083110809326,"""[tensor(0.9459, device='cuda:0'), tensor(0.9445, device='cuda:0')]""",0.14337363839149475,0.950204074382782,0.9001577496528625
127,0.9504627585411072,"""[tensor(0.9514, device='cuda:0'), tensor(0.9495, device='cuda:0')]""",0.12580178678035736,0.958124577999115,0.8963845372200012,0.9444451332092285,"""[tensor(0.9453, device='cuda:0'), tensor(0.9435, device='cuda:0')]""",0.1449616253376007,0.9488762617111206,0.9016199111938477
128,0.9501733779907227,"""[tensor(0.9511, device='cuda:0'), tensor(0.9492, device='cuda:0')]""",0.12613515555858612,0.9577933549880981,0.9001884460449219,0.9443618059158325,"""[tensor(0.9449, device='cuda:0'), tensor(0.9438, device='cuda:0')]""",0.14438775181770325,0.9541260004043579,0.8805792331695557
129,0.9502947926521301,"""[tensor(0.9513, device='cuda:0'), tensor(0.9493, device='cuda:0')]""",0.12607541680335999,0.9580367803573608,0.8966844081878662,0.9439321160316467,"""[tensor(0.9452, device='cuda:0'), tensor(0.9426, device='cuda:0')]""",0.1455588936805725,0.9510787725448608,0.906872034072876
130,0.9504008889198303,"""[tensor(0.9514, device='cuda:0'), tensor(0.9494, device='cuda:0')]""",0.12562911212444305,0.9581115245819092,0.8988323211669922,0.9423673748970032,"""[tensor(0.9442, device='cuda:0'), tensor(0.9404, device='cuda:0')]""",0.14865072071552277,0.9479877352714539,0.9021008610725403
131,0.9504885077476501,"""[tensor(0.9515, device='cuda:0'), tensor(0.9495, device='cuda:0')]""",0.1255464255809784,0.9573602080345154,0.9006763696670532,0.9449902772903442,"""[tensor(0.9459, device='cuda:0'), tensor(0.9441, device='cuda:0')]""",0.14408962428569794,0.9519153237342834,0.8965473175048828
132,0.950380802154541,"""[tensor(0.9514, device='cuda:0'), tensor(0.9494, device='cuda:0')]""",0.12577472627162933,0.9573655724525452,0.9007406830787659,0.9452595710754395,"""[tensor(0.9458, device='cuda:0'), tensor(0.9447, device='cuda:0')]""",0.14208368957042694,0.9535704851150513,0.8866586089134216
133,0.9506669640541077,"""[tensor(0.9516, device='cuda:0'), tensor(0.9497, device='cuda:0')]""",0.1255234032869339,0.9583522081375122,0.8971506357192993,0.9465613961219788,"""[tensor(0.9473, device='cuda:0'), tensor(0.9458, device='cuda:0')]""",0.1405453234910965,0.9553841948509216,0.8905384540557861
134,0.9506959319114685,"""[tensor(0.9517, device='cuda:0'), tensor(0.9497, device='cuda:0')]""",0.12498483061790466,0.9581623077392578,0.8983885645866394,0.9450159072875977,"""[tensor(0.9462, device='cuda:0'), tensor(0.9438, device='cuda:0')]""",0.14268316328525543,0.9522538185119629,0.8965729475021362
135,0.9506364464759827,"""[tensor(0.9516, device='cuda:0'), tensor(0.9496, device='cuda:0')]""",0.1251949965953827,0.9577046632766724,0.8995823264122009,0.9426239132881165,"""[tensor(0.9428, device='cuda:0'), tensor(0.9425, device='cuda:0')]""",0.14836880564689636,0.9533374309539795,0.8796557784080505
136,0.9505849480628967,"""[tensor(0.9516, device='cuda:0'), tensor(0.9496, device='cuda:0')]""",0.12519076466560364,0.9577543139457703,0.8980991840362549,0.9464523792266846,"""[tensor(0.9476, device='cuda:0'), tensor(0.9452, device='cuda:0')]""",0.14032234251499176,0.9558197855949402,0.8948735594749451
137,0.9505817294120789,"""[tensor(0.9516, device='cuda:0'), tensor(0.9496, device='cuda:0')]""",0.1250157505273819,0.9580332040786743,0.8984585404396057,0.9462599754333496,"""[tensor(0.9474, device='cuda:0'), tensor(0.9451, device='cuda:0')]""",0.1409449428319931,0.9556735754013062,0.8884670734405518
138,0.9507119655609131,"""[tensor(0.9517, device='cuda:0'), tensor(0.9497, device='cuda:0')]""",0.12484809011220932,0.9578908085823059,0.898450493812561,0.9459521770477295,"""[tensor(0.9468, device='cuda:0'), tensor(0.9450, device='cuda:0')]""",0.1411103457212448,0.9524117708206177,0.8973873853683472
139,0.9508293271064758,"""[tensor(0.9518, device='cuda:0'), tensor(0.9498, device='cuda:0')]""",0.12499243766069412,0.9578031897544861,0.8997873067855835,0.9445862174034119,"""[tensor(0.9462, device='cuda:0'), tensor(0.9429, device='cuda:0')]""",0.1445332020521164,0.9523751139640808,0.9003822207450867
140,0.9509443044662476,"""[tensor(0.9519, device='cuda:0'), tensor(0.9500, device='cuda:0')]""",0.12448372691869736,0.9580842852592468,0.8984062671661377,0.946394681930542,"""[tensor(0.9475, device='cuda:0'), tensor(0.9452, device='cuda:0')]""",0.14119984209537506,0.954747200012207,0.8981184363365173
141,0.9509652256965637,"""[tensor(0.9519, device='cuda:0'), tensor(0.9500, device='cuda:0')]""",0.12450850009918213,0.9580869674682617,0.9000654220581055,0.9459714293479919,"""[tensor(0.9470, device='cuda:0'), tensor(0.9449, device='cuda:0')]""",0.14172078669071198,0.9560099840164185,0.8901408314704895
142,0.9508389830589294,"""[tensor(0.9518, device='cuda:0'), tensor(0.9498, device='cuda:0')]""",0.12479602545499802,0.9580379724502563,0.8995373249053955,0.94403475522995,"""[tensor(0.9444, device='cuda:0'), tensor(0.9437, device='cuda:0')]""",0.14589759707450867,0.9523786902427673,0.8951941728591919
143,0.9509837031364441,"""[tensor(0.9519, device='cuda:0'), tensor(0.9500, device='cuda:0')]""",0.12461356073617935,0.9578841924667358,0.900460958480835,0.9459393620491028,"""[tensor(0.9470, device='cuda:0'), tensor(0.9448, device='cuda:0')]""",0.14155638217926025,0.9533808827400208,0.8929753303527832
144,0.9508832097053528,"""[tensor(0.9518, device='cuda:0'), tensor(0.9499, device='cuda:0')]""",0.12420487403869629,0.958163321018219,0.8986136317253113,0.9461702108383179,"""[tensor(0.9469, device='cuda:0'), tensor(0.9455, device='cuda:0')]""",0.14108417928218842,0.9512745141983032,0.9063205122947693
145,0.9510045647621155,"""[tensor(0.9520, device='cuda:0'), tensor(0.9500, device='cuda:0')]""",0.12407731264829636,0.9580360651016235,0.8999175429344177,0.945426344871521,"""[tensor(0.9462, device='cuda:0'), tensor(0.9447, device='cuda:0')]""",0.14434882998466492,0.955963671207428,0.8826184868812561
146,0.9512345194816589,"""[tensor(0.9522, device='cuda:0'), tensor(0.9502, device='cuda:0')]""",0.12395196408033371,0.958607017993927,0.8998604416847229,0.9468500018119812,"""[tensor(0.9478, device='cuda:0'), tensor(0.9459, device='cuda:0')]""",0.14025188982486725,0.9537867307662964,0.8959060311317444
147,0.95123690366745,"""[tensor(0.9522, device='cuda:0'), tensor(0.9503, device='cuda:0')]""",0.12385617196559906,0.9576699733734131,0.8999593257904053,0.945772647857666,"""[tensor(0.9469, device='cuda:0'), tensor(0.9446, device='cuda:0')]""",0.14145587384700775,0.9534218311309814,0.8998371362686157
148,0.9513365626335144,"""[tensor(0.9523, device='cuda:0'), tensor(0.9503, device='cuda:0')]""",0.12357426434755325,0.9586594104766846,0.8989995121955872,0.9469269514083862,"""[tensor(0.9476, device='cuda:0'), tensor(0.9463, device='cuda:0')]""",0.1400720179080963,0.9542198181152344,0.9045249223709106
149,0.9512168169021606,"""[tensor(0.9522, device='cuda:0'), tensor(0.9502, device='cuda:0')]""",0.12362537533044815,0.9584986567497253,0.8993781208992004,0.9458624124526978,"""[tensor(0.9469, device='cuda:0'), tensor(0.9448, device='cuda:0')]""",0.14173969626426697,0.9533871412277222,0.8906089663505554
